customer_id,customer_name,email,country,signup_at,acquisition_channel,total_orders,lifetime_revenue,avg_order_value,first_order_at,last_order_at,recency_days,rfm_segment,is_churn_risk
CUST_00319,Jennifer Smith,amanda40@example.net,United Kingdom,2025-09-02 07:01:29,Social Media,1,194.95,194.95,2025-12-28 12:25:50,2025-12-28 12:25:50,63,Active / Recent,false
CUST_00320,Megan Drake,danieldavis@example.org,Australia,2025-04-01 00:56:06,Email Campaign,5,1089.83,217.97,2025-10-14 19:56:14,2026-01-09 14:34:39,51,Loyal Customers,false
CUST_00321,Manuel King,joseph61@example.com,India,2025-01-01 21:27:26,Referral,1,55.97,55.97,2025-08-29 13:04:51,2025-08-29 13:04:51,184,Lost / Churned,true
CUST_00322,Judy Sanchez,kevinclayton@example.org,Germany,2025-12-25 19:51:47,Organic Search,1,54.97,54.97,2026-01-31 16:02:04,2026-01-31 16:02:04,29,Active / Recent,false
CUST_00323,Shannon Malone,sullivannicholas@example.com,France,2025-05-26 16:47:31,Social Media,1,164.98,164.98,2025-07-19 01:43:08,2025-07-19 01:43:08,225,Lost / Churned,true
CUST_00324,Adam Jackson,pbruce@example.com,India,2026-01-23 04:35:05,Email Campaign,2,234.91,117.46,2026-01-25 08:07:35,2026-02-09 00:00:10,20,Active / Recent,false
CUST_00325,Shannon Davis,hallrachel@example.net,Canada,2025-02-10 02:06:47,Social Media,7,2942.64,420.38,2025-05-25 15:04:40,2025-12-15 13:01:51,76,Active / Recent,false
CUST_00326,Karen Williams,cohenjuan@example.net,United Kingdom,2025-04-12 18:15:48,Email Campaign,5,1087.81,217.56,2025-07-09 08:25:58,2025-12-27 18:26:22,64,Active / Recent,false
CUST_00327,Amanda Mcfarland,alexis39@example.org,United States,2026-01-12 11:40:58,Organic Search,1,384.96,384.96,2026-02-16 13:40:05,2026-02-16 13:40:05,13,Active / Recent,false
CUST_00328,Michelle Sanders,evansanne@example.net,India,2025-07-05 20:49:40,Paid Ads,3,459.91,153.3,2025-07-12 19:43:40,2025-11-17 09:11:44,104,At Risk,false
CUST_00329,Jasmine Mosley,patrick21@example.net,France,2025-08-30 08:48:08,Organic Search,2,120.96,60.48,2025-09-19 14:24:26,2025-10-09 22:02:19,143,At Risk,true
CUST_00330,Haley Davis,marypeterson@example.net,United States,2025-11-13 21:29:51,Paid Ads,4,1769.81,442.45,2025-11-24 10:39:48,2026-01-28 07:29:07,32,Loyal Customers,false
CUST_00331,Jennifer Ayala,walterskristen@example.com,Germany,2025-03-30 03:04:06,Organic Search,2,434.89,217.45,2025-05-20 15:27:23,2026-01-19 12:29:41,41,Active / Recent,false
CUST_00332,Henry Pugh MD,nmiller@example.com,Germany,2025-04-30 14:13:47,Social Media,1,204.93,204.93,2025-06-08 15:37:29,2025-06-08 15:37:29,266,Lost / Churned,true
CUST_00333,Michelle Miller,normanbowers@example.org,Germany,2025-08-01 09:00:34,Email Campaign,3,799.87,266.62,2025-11-07 17:10:13,2025-11-16 21:45:50,105,At Risk,false
CUST_00335,Brandon Jordan,fgarcia@example.com,Germany,2025-04-23 08:19:18,Paid Ads,2,459.94,229.97,2025-06-16 22:12:12,2026-02-23 19:59:34,6,Active / Recent,false
CUST_00337,Misty Hansen,ashleyjackson@example.com,Australia,2025-08-03 13:37:29,Email Campaign,3,792.88,264.29,2025-08-20 23:12:20,2025-12-26 20:25:12,65,Active / Recent,false
CUST_00338,Derrick Adams,bryanhamilton@example.com,Australia,2025-09-21 23:44:01,Referral,1,354.96,354.96,2025-10-10 02:10:57,2025-10-10 02:10:57,142,At Risk,true
CUST_00340,Brian Torres,ncook@example.com,India,2025-08-08 16:30:02,Social Media,1,199.95,199.95,2025-09-12 07:01:34,2025-09-12 07:01:34,170,At Risk,true
CUST_00341,Erin Cook,kevinmorrison@example.net,Australia,2026-01-16 07:33:27,Paid Ads,2,159.95,79.97,2026-02-10 14:04:56,2026-02-11 08:24:13,18,Active / Recent,false
CUST_00343,Douglas Hartman,daniel93@example.net,United Kingdom,2025-09-26 01:34:35,Referral,3,937.84,312.61,2025-09-30 02:38:11,2025-12-23 17:12:00,68,Active / Recent,false
CUST_00345,Sandra Jones,ichambers@example.net,India,2025-05-27 12:44:06,Paid Ads,2,1049.92,524.96,2025-06-25 04:10:07,2025-07-26 19:19:50,218,Lost / Churned,true
CUST_00346,David Moore,emccormick@example.com,Canada,2025-10-25 11:05:38,Email Campaign,4,764.88,191.22,2025-11-23 16:59:47,2026-02-27 15:57:58,2,Loyal Customers,false
CUST_00347,Karen Morales DDS,ystephens@example.com,United Kingdom,2025-02-03 21:38:40,Email Campaign,4,464.92,116.23,2025-03-12 10:38:23,2025-10-06 19:44:01,146,At Risk,true
CUST_00348,Robin Wheeler,rodriguezjohn@example.net,Germany,2025-10-24 02:39:49,Paid Ads,1,159.94,159.94,2025-11-20 16:11:56,2025-11-20 16:11:56,101,At Risk,false
CUST_00349,Matthew Williams,vrasmussen@example.com,United States,2026-01-20 17:35:42,Paid Ads,2,702.90,351.45,2026-02-13 00:28:30,2026-02-17 18:06:17,12,Active / Recent,false
CUST_00350,Brett Walker,seanmyers@example.net,France,2026-01-26 03:23:08,Social Media,3,384.91,128.3,2026-02-10 09:02:26,2026-02-25 08:38:07,4,Loyal Customers,false
CUST_00351,Kathryn Cooper,webbkenneth@example.org,Australia,2025-03-19 22:55:54,Email Campaign,3,727.83,242.61,2025-05-10 08:25:51,2025-07-29 03:00:02,215,Lost / Churned,true
CUST_00352,Todd Thomas,matthew38@example.com,France,2025-03-19 10:45:38,Email Campaign,1,328.96,328.96,2025-06-07 13:13:24,2025-06-07 13:13:24,267,Lost / Churned,true
CUST_00353,Brent Bowen,tflores@example.org,India,2025-01-12 22:05:59,Paid Ads,1,334.96,334.96,2025-12-19 05:04:29,2025-12-19 05:04:29,72,Active / Recent,false
CUST_00354,Ashley Sweeney,byrdfrank@example.net,Australia,2025-11-15 10:33:19,Paid Ads,4,1799.79,449.95,2025-12-01 13:47:31,2026-02-11 18:56:08,18,Loyal Customers,false
CUST_00355,Christopher Moore,omullen@example.com,Germany,2025-02-28 02:53:58,Social Media,3,1250.88,416.96,2025-03-27 14:27:33,2025-10-19 15:19:46,133,At Risk,true
CUST_00356,Charlotte Sandoval,njohnson@example.org,France,2025-09-20 23:14:19,Email Campaign,3,249.93,83.31,2025-10-06 04:52:29,2026-02-22 11:14:40,7,Loyal Customers,false
CUST_00357,Jeffrey Smith,jamiegoodwin@example.org,Australia,2025-03-04 09:11:09,Social Media,3,705.88,235.29,2025-05-24 20:19:09,2026-02-07 08:31:31,22,Loyal Customers,false
CUST_00358,Rebecca Herrera,mark71@example.com,United Kingdom,2025-10-23 03:53:18,Email Campaign,3,1369.84,456.61,2025-12-03 04:06:04,2026-02-24 07:57:02,5,Loyal Customers,false
CUST_00359,Katherine Church,candice96@example.net,France,2025-01-28 21:12:27,Organic Search,2,844.89,422.45,2025-02-24 21:09:05,2025-12-04 14:39:01,87,Active / Recent,false
CUST_00360,Harold Ellis,lisamccarthy@example.com,India,2025-07-02 08:26:04,Social Media,2,549.90,274.95,2026-01-14 05:00:28,2026-02-23 07:51:52,6,Active / Recent,false
CUST_00361,Leslie Powers,david41@example.org,India,2025-06-26 16:39:05,Organic Search,1,124.96,124.96,2025-12-20 17:52:52,2025-12-20 17:52:52,71,Active / Recent,false
CUST_00362,Charles Price,baileyhenderson@example.com,United States,2025-12-04 01:48:52,Organic Search,3,774.93,258.31,2026-01-27 07:14:57,2026-02-20 23:43:55,9,Loyal Customers,false
CUST_00363,Melissa Brewer,angelaburns@example.org,Canada,2025-12-11 14:46:03,Social Media,4,809.86,202.47,2025-12-22 00:28:40,2026-01-19 12:40:50,41,Loyal Customers,false
CUST_00364,Ryan Harvey,stephanie72@example.org,United States,2025-01-23 11:36:57,Social Media,1,119.98,119.98,2025-12-16 11:45:18,2025-12-16 11:45:18,75,Active / Recent,false
CUST_00365,Tracey Wagner,fortiz@example.com,United Kingdom,2025-02-13 14:08:17,Social Media,2,709.95,354.98,2025-12-16 06:43:29,2026-02-26 21:57:20,3,Active / Recent,false
CUST_00366,Jill Jackson,flynnjeffrey@example.org,Germany,2025-10-19 03:32:39,Paid Ads,2,124.96,62.48,2025-12-25 11:21:50,2026-02-27 14:15:23,2,Active / Recent,false
CUST_00367,Joshua Jackson,xcunningham@example.com,France,2025-07-09 16:10:12,Email Campaign,2,100.96,50.48,2025-08-03 18:49:29,2025-12-15 19:22:29,76,Active / Recent,false
CUST_00368,Ashley Wilson,amber07@example.net,Canada,2025-05-20 20:30:13,Paid Ads,2,514.95,257.48,2025-09-02 14:14:19,2026-02-20 06:54:28,9,Active / Recent,false
CUST_00370,Scott Miller,rowejoel@example.net,Germany,2025-07-07 01:23:33,Referral,1,189.96,189.96,2025-11-04 10:37:53,2025-11-04 10:37:53,117,At Risk,false
CUST_00371,Heather Page,imartin@example.org,Canada,2025-04-22 03:54:27,Email Campaign,2,1029.87,514.93,2025-11-02 23:01:10,2025-12-03 19:49:58,88,Active / Recent,false
CUST_00372,Renee Hudson,candice25@example.net,Germany,2025-07-17 06:28:50,Social Media,4,1747.85,436.96,2025-08-30 07:12:16,2026-02-19 02:54:28,10,Loyal Customers,false
CUST_00373,Kenneth Farley,taylorkaren@example.com,Australia,2025-01-08 07:10:50,Email Campaign,3,644.89,214.96,2025-02-17 08:22:36,2025-08-16 02:36:10,197,Lost / Churned,true
CUST_00375,Sandra Juarez,kburns@example.net,United States,2025-05-03 16:52:44,Email Campaign,2,854.90,427.45,2025-11-20 01:56:44,2026-01-08 18:35:09,52,Active / Recent,false
CUST_00376,Jason Hayes,powellkara@example.net,France,2025-09-26 09:48:36,Social Media,4,904.85,226.21,2025-10-01 10:28:03,2026-01-17 10:51:08,43,Loyal Customers,false
CUST_00379,Frank Campbell MD,ashleewashington@example.com,Germany,2025-06-04 17:40:26,Email Campaign,1,139.98,139.98,2025-09-03 14:53:09,2025-09-03 14:53:09,179,At Risk,true
CUST_00380,Pamela Williams,ksmith@example.com,Canada,2025-03-24 20:09:39,Email Campaign,2,979.91,489.96,2025-06-14 15:10:57,2025-09-03 16:22:50,179,At Risk,true
CUST_00381,William Patterson,nicoleturner@example.com,France,2025-10-06 19:29:01,Social Media,2,344.91,172.46,2026-01-01 00:55:00,2026-02-18 09:00:41,11,Active / Recent,false
CUST_00382,Isaac Miller,brettgarrett@example.net,United States,2025-08-18 07:30:00,Email Campaign,3,604.90,201.63,2025-08-23 01:07:35,2026-01-14 07:59:28,46,Loyal Customers,false
CUST_00383,Cynthia Rios,smiththomas@example.org,United States,2025-08-02 04:41:06,Referral,1,619.95,619.95,2025-08-27 10:08:54,2025-08-27 10:08:54,186,Lost / Churned,true
CUST_00384,Kelly Wallace,dominguezlisa@example.com,France,2025-02-08 02:15:03,Email Campaign,4,1179.87,294.97,2025-04-10 17:54:22,2026-02-17 05:04:09,12,Loyal Customers,false
CUST_00385,Karen Perez,crosscurtis@example.com,Australia,2025-08-11 07:02:44,Paid Ads,1,829.95,829.95,2025-12-12 21:18:16,2025-12-12 21:18:16,79,Active / Recent,false
CUST_00386,Edwin Reyes,darlenebyrd@example.org,Canada,2025-10-01 15:44:19,Paid Ads,1,34.97,34.97,2025-11-27 05:00:32,2025-11-27 05:00:32,94,At Risk,false
CUST_00387,Alejandra Santos,nbell@example.net,India,2025-07-14 16:01:19,Paid Ads,2,199.93,99.97,2025-11-29 03:56:16,2026-02-03 04:11:50,26,Active / Recent,false
CUST_00388,Tamara Jensen,fheath@example.org,India,2025-03-17 11:16:00,Organic Search,4,944.88,236.22,2025-03-31 02:38:19,2026-01-21 05:09:43,39,Loyal Customers,false
CUST_00390,Bradley Tran,kimberly04@example.org,France,2025-01-26 21:57:35,Social Media,2,155.93,77.97,2025-04-09 08:53:21,2025-09-14 02:59:30,168,At Risk,true
CUST_00391,Katrina Adkins,debbie37@example.com,United States,2025-04-13 01:41:37,Social Media,4,524.89,131.22,2025-04-21 00:42:45,2025-11-04 20:08:47,117,At Risk,false
CUST_00392,Jonathan Wheeler,hatfieldsarah@example.org,India,2025-09-11 18:29:09,Email Campaign,7,1530.75,218.68,2025-10-31 17:01:16,2026-02-23 19:45:38,6,Champions,false
CUST_00393,Ryan Fisher,kathrynbest@example.org,Canada,2025-05-17 10:10:05,Paid Ads,1,39.98,39.98,2025-07-09 17:18:01,2025-07-09 17:18:01,235,Lost / Churned,true
CUST_00394,Austin Baker,livingstonstacy@example.com,France,2025-10-12 04:04:43,Referral,5,859.83,171.97,2025-12-20 03:55:49,2026-02-22 10:27:43,7,Champions,false
CUST_00395,Lori Mason,zhenderson@example.org,Australia,2025-07-31 16:16:40,Paid Ads,2,1254.92,627.46,2025-08-08 14:44:06,2025-12-13 15:45:35,78,Active / Recent,false
CUST_00396,Kimberly Hernandez,collinswilliam@example.org,Australia,2025-07-19 14:16:10,Email Campaign,4,1124.82,281.21,2025-07-21 12:07:33,2025-08-30 06:42:43,183,Lost / Churned,true
CUST_00397,Brittney Murphy,collinssamuel@example.org,India,2025-08-18 05:50:07,Social Media,2,424.93,212.47,2026-02-04 19:46:38,2026-02-20 21:50:13,9,Active / Recent,false
CUST_00398,Brandon Hamilton,dsalazar@example.com,Germany,2025-03-31 10:55:08,Organic Search,2,189.95,94.98,2026-01-28 04:18:57,2026-02-07 16:59:36,22,Active / Recent,false
CUST_00399,Mary Thompson,zimmermanjacqueline@example.org,Australia,2025-04-20 07:54:03,Paid Ads,2,729.91,364.96,2025-06-12 05:13:40,2026-01-01 06:14:37,59,Active / Recent,false
CUST_00400,Gregory Holmes PhD,gary24@example.net,Australia,2025-11-05 16:17:13,Referral,2,354.89,177.45,2025-12-09 09:52:05,2025-12-25 07:54:02,66,Active / Recent,false
CUST_00401,Patricia Johnson,enelson@example.com,United States,2025-10-12 02:32:28,Email Campaign,4,1284.78,321.2,2025-11-12 14:58:16,2026-01-26 01:48:05,34,Loyal Customers,false
CUST_00402,Laura Jones,ddixon@example.com,United Kingdom,2025-01-11 19:27:45,Referral,3,748.84,249.61,2025-05-14 18:41:34,2025-09-09 08:51:58,173,At Risk,true
CUST_00403,Carol Moore,shannonemily@example.org,Germany,2025-04-06 23:51:39,Social Media,3,389.91,129.97,2025-04-08 06:18:43,2026-01-03 07:42:06,57,Loyal Customers,false
CUST_00404,Jordan Williams,sanchezthomas@example.com,France,2025-07-23 15:02:34,Email Campaign,2,139.96,69.98,2025-08-16 06:29:41,2026-02-16 01:21:25,13,Active / Recent,false
CUST_00405,Cassidy Horne,tranrobin@example.net,United States,2025-10-16 12:46:14,Paid Ads,4,469.89,117.47,2025-11-08 04:31:50,2025-12-08 04:52:41,83,Active / Recent,false
CUST_00406,Courtney Wright,joseph19@example.com,United States,2026-01-02 04:57:57,Referral,3,1764.81,588.27,2026-01-12 23:29:23,2026-02-21 01:24:48,8,Loyal Customers,false
CUST_00407,Michael Williams,lindajarvis@example.com,France,2025-09-12 18:28:48,Paid Ads,3,664.90,221.63,2025-09-20 02:31:21,2025-12-27 13:34:04,64,Active / Recent,false
CUST_00408,John Campbell,mark87@example.org,India,2025-02-19 02:27:03,Email Campaign,1,204.98,204.98,2025-11-19 19:50:17,2025-11-19 19:50:17,102,At Risk,false
CUST_00409,Eddie Mueller,stevenvargas@example.com,India,2025-08-23 17:13:59,Email Campaign,4,1656.80,414.2,2025-11-25 03:22:24,2026-02-16 08:57:31,13,Loyal Customers,false
CUST_00410,Dr. Morgan Payne PhD,adamortiz@example.org,Canada,2025-04-01 14:59:49,Organic Search,2,1199.93,599.97,2025-09-24 09:25:58,2025-10-07 07:54:09,145,At Risk,true
CUST_00411,Makayla Steele,tapiaaaron@example.net,United Kingdom,2025-01-29 21:41:03,Email Campaign,2,535.88,267.94,2025-09-20 01:19:12,2025-12-17 00:47:59,74,Active / Recent,false
CUST_00412,Oscar Parker,alyssaallen@example.com,United States,2025-04-01 04:38:33,Paid Ads,2,289.93,144.97,2025-12-11 04:17:48,2026-01-26 03:40:38,34,Active / Recent,false
CUST_00414,Jacqueline Villegas,carpenterwilliam@example.net,India,2025-10-16 04:09:21,Referral,4,859.84,214.96,2025-11-03 00:39:11,2026-02-21 10:27:00,8,Loyal Customers,false
CUST_00415,Angela Bradley,ibates@example.org,France,2025-11-22 13:05:20,Paid Ads,2,339.94,169.97,2025-12-10 10:22:35,2026-02-02 13:28:07,27,Active / Recent,false
CUST_00416,Samuel Howe,vhaynes@example.com,India,2025-11-19 06:00:29,Organic Search,4,1559.78,389.95,2025-11-24 16:26:53,2026-02-03 08:27:20,26,Loyal Customers,false
CUST_00417,Dillon Jones,derekcarrillo@example.org,France,2026-01-16 02:05:23,Email Campaign,5,1824.80,364.96,2026-01-18 23:36:49,2026-02-22 11:52:43,7,Champions,false
CUST_00418,Christopher Owens,wmartinez@example.org,United States,2025-08-06 06:44:03,Social Media,3,179.94,59.98,2025-08-24 04:36:32,2025-12-31 19:31:47,60,Loyal Customers,false
CUST_00419,John Phelps,mooregina@example.net,Germany,2025-06-18 18:12:01,Email Campaign,2,130.94,65.47,2025-06-27 21:31:51,2025-11-06 10:47:58,115,At Risk,false
CUST_00420,Amanda Huff,eddie35@example.com,Australia,2025-07-03 09:27:30,Social Media,2,1049.91,524.96,2025-11-01 09:45:55,2025-12-05 03:45:55,86,Active / Recent,false
CUST_00421,Megan Green,anthonysullivan@example.com,India,2025-03-19 04:06:15,Social Media,6,1769.72,294.95,2025-05-02 06:25:51,2026-02-18 16:57:00,11,Champions,false
CUST_00422,Krista Davis,laradonald@example.org,United States,2025-10-06 14:09:54,Email Campaign,3,583.85,194.62,2025-10-30 03:10:21,2026-02-23 21:31:35,6,Loyal Customers,false
CUST_00423,Richard Walker,madisonwatson@example.net,Canada,2025-08-03 06:48:10,Organic Search,1,712.96,712.96,2026-02-18 05:44:05,2026-02-18 05:44:05,11,Active / Recent,false
CUST_00424,Angela Willis,johnsoncaleb@example.net,United States,2025-12-20 04:32:46,Paid Ads,5,1024.81,204.96,2025-12-24 14:33:02,2026-01-31 11:21:06,29,Champions,false
CUST_00425,Carl Stein,david70@example.org,United States,2025-01-17 14:07:54,Social Media,3,258.90,86.3,2025-05-19 21:49:18,2025-11-26 01:33:54,95,At Risk,false
CUST_00426,Jessica Ramsey,rjohnson@example.com,Canada,2025-07-09 04:27:11,Referral,4,1029.88,257.47,2025-07-12 16:41:22,2026-01-12 02:29:21,48,Loyal Customers,false
CUST_00427,Daniel Lopez,sean20@example.net,United States,2025-06-09 09:18:33,Referral,5,1639.75,327.95,2025-07-02 01:20:56,2026-01-24 19:30:03,36,Loyal Customers,false
CUST_00428,Danielle Phillips,eandrade@example.org,France,2025-06-10 21:41:35,Paid Ads,3,1054.88,351.63,2025-06-28 01:53:32,2026-02-19 17:55:43,10,Loyal Customers,false
CUST_00429,James Barnes,crystalpham@example.org,United Kingdom,2025-06-30 23:24:36,Paid Ads,2,984.94,492.47,2025-11-05 14:21:41,2026-01-01 04:16:39,59,Active / Recent,false
CUST_00430,Rachael Howard DDS,kcooper@example.net,United Kingdom,2025-01-03 04:51:30,Paid Ads,4,2160.75,540.19,2025-02-23 17:15:34,2025-05-22 09:01:59,283,Lost / Churned,true
CUST_00431,Devin Johnson,anthonycochran@example.com,France,2025-04-11 23:13:44,Social Media,2,214.94,107.47,2025-06-04 10:52:23,2025-12-03 02:58:18,88,Active / Recent,false
CUST_00432,William Moreno,terrigarcia@example.net,United States,2025-05-16 12:51:43,Organic Search,2,204.96,102.48,2025-11-17 04:48:18,2026-01-25 14:30:03,35,Active / Recent,false
CUST_00433,Joseph Moody,gallagherstacie@example.net,United States,2025-04-13 08:59:25,Social Media,6,1589.77,264.96,2025-09-12 03:54:54,2025-12-25 01:46:04,66,Active / Recent,false
CUST_00434,Rebecca Kelly,gregorywatkins@example.net,France,2025-07-04 19:21:59,Social Media,3,739.92,246.64,2025-07-09 01:05:32,2025-08-02 17:12:03,211,Lost / Churned,true
CUST_00435,Suzanne Johnson,stacey92@example.net,Canada,2025-01-13 06:10:50,Social Media,2,604.96,302.48,2025-03-03 16:33:13,2025-06-25 18:47:25,249,Lost / Churned,true
CUST_00436,Sara Cochran,lweaver@example.com,Canada,2025-02-10 16:47:18,Email Campaign,3,1294.84,431.61,2025-07-15 12:45:02,2025-11-03 22:39:43,118,At Risk,false
CUST_00437,Anthony Guzman,foxaaron@example.net,India,2025-03-30 06:34:35,Organic Search,1,219.99,219.99,2025-09-21 11:36:37,2025-09-21 11:36:37,161,At Risk,true
CUST_00438,Carlos Love,brian29@example.net,Germany,2026-01-05 21:52:05,Social Media,1,114.99,114.99,2026-01-10 22:14:02,2026-01-10 22:14:02,50,Active / Recent,false
CUST_00439,Patricia Mathis,susan56@example.net,Germany,2025-03-26 16:54:50,Referral,2,164.92,82.46,2025-08-02 08:38:04,2025-10-18 17:21:06,134,At Risk,true
CUST_00440,Eric Taylor,jessicakim@example.net,France,2025-06-22 01:59:12,Organic Search,1,74.97,74.97,2025-12-08 02:35:19,2025-12-08 02:35:19,83,Active / Recent,false
CUST_00441,Marie Thompson,jeffrey92@example.com,Germany,2025-08-23 06:47:48,Organic Search,1,419.92,419.92,2025-12-12 07:54:30,2025-12-12 07:54:30,79,Active / Recent,false
CUST_00442,Michael Anderson,rushstacy@example.com,Germany,2025-02-17 05:52:03,Email Campaign,6,1784.72,297.45,2025-04-10 11:23:19,2025-12-12 22:50:47,79,Active / Recent,false
CUST_00443,Patricia Bradley,carriemccall@example.net,India,2025-11-28 02:18:58,Organic Search,1,114.96,114.96,2026-01-14 13:27:47,2026-01-14 13:27:47,46,Active / Recent,false
CUST_00444,Keith Zuniga,markmiller@example.com,India,2026-01-16 19:16:25,Email Campaign,2,468.93,234.47,2026-02-08 07:23:10,2026-02-14 22:06:59,15,Active / Recent,false
CUST_00446,Hayley Buchanan,williamssamuel@example.com,United States,2025-04-26 05:08:34,Paid Ads,5,2389.77,477.95,2025-06-01 06:34:14,2026-02-21 14:24:59,8,Champions,false
CUST_00447,Stacey Snyder,ybell@example.org,France,2025-08-02 14:40:11,Referral,2,894.88,447.44,2025-12-24 15:43:33,2025-12-28 19:05:51,63,Active / Recent,false
CUST_00448,Rachel Lane,franciscojones@example.org,Germany,2025-09-10 13:53:45,Referral,1,839.93,839.93,2025-11-02 02:08:23,2025-11-02 02:08:23,119,At Risk,false
CUST_00449,Fernando Lynn,petersonpamela@example.org,Germany,2025-08-18 01:17:32,Referral,4,779.84,194.96,2025-08-29 07:39:39,2026-02-26 17:42:17,3,Loyal Customers,false
CUST_00450,Kimberly Villanueva,morgantricia@example.com,United States,2025-12-01 03:29:48,Organic Search,1,59.99,59.99,2026-01-08 21:38:57,2026-01-08 21:38:57,52,Active / Recent,false
CUST_00451,Jessica Valdez,gmoore@example.com,Germany,2025-06-17 00:19:13,Email Campaign,1,575.92,575.92,2025-11-22 14:39:22,2025-11-22 14:39:22,99,At Risk,false
CUST_00452,Colton Terry,donna43@example.org,Germany,2025-06-27 11:25:44,Social Media,4,1509.87,377.47,2025-07-14 21:43:04,2026-02-09 04:54:15,20,Loyal Customers,false
CUST_00453,Kenneth Larsen,briansmith@example.org,Germany,2025-12-19 05:49:56,Email Campaign,1,119.97,119.97,2026-01-18 03:13:01,2026-01-18 03:13:01,42,Active / Recent,false
CUST_00454,Matthew Greene,collinclark@example.net,United Kingdom,2025-03-15 20:31:42,Email Campaign,4,620.88,155.22,2025-07-18 14:05:52,2025-11-02 17:55:40,119,At Risk,false
CUST_00455,Bradley Anthony,kristen77@example.net,India,2025-08-31 17:51:41,Social Media,2,872.84,436.42,2025-09-22 20:21:05,2026-01-17 05:18:21,43,Active / Recent,false
CUST_00456,Martin Hughes,nicole52@example.com,Canada,2025-10-18 17:28:36,Email Campaign,5,1314.83,262.97,2025-10-20 13:06:46,2026-01-27 11:21:23,33,Loyal Customers,false
CUST_00457,Jeremiah Baker,anne21@example.org,United States,2025-02-22 03:27:20,Organic Search,1,63.96,63.96,2026-02-16 13:44:48,2026-02-16 13:44:48,13,Active / Recent,false
CUST_00458,Rhonda Gutierrez,angelarandall@example.net,Germany,2025-03-14 09:56:06,Organic Search,2,1124.91,562.46,2025-08-05 00:55:20,2025-10-25 05:59:43,127,At Risk,true
CUST_00459,Joseph Camacho,parmstrong@example.com,Australia,2025-10-17 10:38:27,Paid Ads,3,414.88,138.29,2025-11-24 03:04:07,2026-01-01 06:29:05,59,Loyal Customers,false
CUST_00460,James Nash,shawrachel@example.net,France,2025-02-16 14:07:35,Referral,2,289.91,144.96,2025-12-27 15:18:18,2026-01-25 10:22:30,35,Active / Recent,false
CUST_00461,Lisa Martinez,kthompson@example.org,India,2025-09-14 01:02:47,Organic Search,1,424.96,424.96,2025-09-19 05:52:08,2025-09-19 05:52:08,163,At Risk,true
CUST_00462,Beth Henderson,oharris@example.org,United Kingdom,2025-11-16 02:01:40,Email Campaign,2,159.96,79.98,2026-02-02 14:53:31,2026-02-13 18:17:22,16,Active / Recent,false
CUST_00463,Deanna Bartlett,millerangela@example.net,United Kingdom,2025-02-09 23:01:27,Referral,4,594.86,148.72,2025-04-17 02:41:51,2025-09-20 15:31:53,162,At Risk,true
CUST_00464,Donald Ellis,buchanancindy@example.net,United Kingdom,2025-08-31 16:28:10,Organic Search,3,279.90,93.3,2025-09-30 08:01:56,2025-10-23 11:52:32,129,At Risk,true
CUST_00465,Ashley Hernandez,buckleyanna@example.org,Canada,2025-06-15 05:44:19,Email Campaign,3,474.96,158.32,2025-06-27 09:00:56,2026-02-28 00:37:47,1,Loyal Customers,false
CUST_00466,Sharon Beard,pbaker@example.com,Australia,2025-06-24 04:13:38,Organic Search,1,249.96,249.96,2025-10-24 00:17:50,2025-10-24 00:17:50,128,At Risk,true
CUST_00467,Kara Jackson,mthomas@example.net,Australia,2025-09-29 22:35:52,Referral,2,264.94,132.47,2026-01-07 03:00:49,2026-02-18 10:19:08,11,Active / Recent,false
CUST_00468,Amanda Preston,hannah07@example.com,United States,2025-10-13 11:50:04,Social Media,2,864.89,432.45,2025-10-21 17:30:24,2025-11-22 05:38:49,99,At Risk,false
CUST_00469,Alicia Roth,larry71@example.org,Australia,2025-06-25 15:54:39,Email Campaign,5,1094.78,218.96,2025-09-04 18:34:07,2026-02-15 19:30:24,14,Champions,false
CUST_00470,William Ramos,joseph69@example.net,France,2025-01-21 09:24:24,Social Media,3,1304.85,434.95,2025-06-12 15:47:06,2026-02-11 21:51:27,18,Loyal Customers,false
CUST_00471,Jeremy Mcintyre,wfigueroa@example.net,Canada,2025-01-23 11:43:35,Social Media,3,604.88,201.63,2025-06-11 06:30:33,2025-12-15 16:54:26,76,Active / Recent,false
CUST_00472,Samantha Robertson,cameronmckinney@example.com,United Kingdom,2025-08-28 23:53:31,Social Media,2,169.91,84.96,2026-01-03 17:18:43,2026-02-15 08:14:26,14,Active / Recent,false
CUST_00473,Samuel Suarez,thompsonnancy@example.org,Canada,2025-01-05 17:49:12,Paid Ads,2,394.93,197.47,2025-02-27 17:51:11,2025-12-08 19:37:00,83,Active / Recent,false
CUST_00474,Danielle Bryant,janet45@example.com,United States,2025-11-08 07:09:42,Paid Ads,1,144.97,144.97,2025-11-16 05:12:17,2025-11-16 05:12:17,105,At Risk,false
CUST_00475,Madison Martinez,allentracy@example.com,United States,2025-01-24 19:29:23,Referral,4,824.90,206.23,2025-02-18 11:06:45,2025-11-03 04:44:39,118,At Risk,false
CUST_00476,Seth Matthews,max41@example.com,Germany,2025-06-17 02:22:03,Email Campaign,1,329.99,329.99,2025-06-25 04:19:35,2025-06-25 04:19:35,249,Lost / Churned,true
