customer_id,full_name,email,country,signup_timestamp,acquisition_channel
CUST_00583,Heather Harrison,ckeith@example.net,Germany,2025-12-31 08:50:47,Referral
CUST_00584,Michael Boyd,mary49@example.net,United States,2025-01-05 01:53:21,Organic Search
CUST_00585,Jamie Gray,blacknicholas@example.org,Canada,2025-07-18 18:46:04,Paid Ads
CUST_00586,Heather Parrish,msparks@example.org,United States,2025-11-25 18:02:26,Social Media
CUST_00587,Brenda Martin,robertsonjuan@example.org,United Kingdom,2025-07-04 13:56:05,Organic Search
CUST_00588,Jack Love,guerrerorobert@example.com,Canada,2025-02-07 02:06:51,Email Campaign
CUST_00589,Karen Mendoza,brittanyholland@example.com,United States,2025-12-22 01:12:55,Organic Search
CUST_00590,Andrew Berry,dennishunt@example.net,France,2026-01-24 05:29:31,Referral
CUST_00591,Christopher Nielsen,kgreene@example.net,India,2025-01-13 18:22:37,Referral
CUST_00592,Nathan Stanley,stacey37@example.net,India,2025-07-07 22:03:13,Paid Ads
CUST_00593,Sharon Jackson DVM,laurahoover@example.org,Germany,2025-08-15 05:42:12,Organic Search
CUST_00594,Kayla Jackson,sandra99@example.org,Canada,2025-10-02 00:58:03,Referral
CUST_00595,James Rodriguez,alexandrablankenship@example.net,Canada,2025-11-20 13:22:58,Organic Search
CUST_00596,Chase Davis,mvalenzuela@example.org,United States,2025-10-08 02:08:28,Referral
CUST_00597,Kim Goodwin,olsondavid@example.net,Germany,2025-01-16 19:03:32,Email Campaign
CUST_00598,April Pace,xboyd@example.org,India,2025-02-03 19:32:25,Email Campaign
CUST_00599,Jessica Mays,yclarke@example.com,United Kingdom,2025-10-17 22:51:39,Organic Search
CUST_00600,Natalie Juarez,colemanjonathan@example.org,Australia,2025-10-05 08:42:44,Organic Search
CUST_00601,Angela George,ascott@example.net,Canada,2025-09-25 19:35:03,Organic Search
CUST_00602,Adrienne Mills,brooksjamie@example.com,Canada,2025-09-16 06:35:46,Organic Search
CUST_00603,Brian Simmons,jose86@example.net,France,2025-10-01 15:19:48,Social Media
CUST_00604,Donald Becker,robertbowers@example.com,Australia,2025-05-16 23:53:52,Email Campaign
CUST_00605,Justin Webb,becky62@example.net,India,2026-01-07 16:28:03,Paid Ads
CUST_00606,David Logan,craigromero@example.com,United States,2025-04-15 17:50:03,Email Campaign
CUST_00607,Lisa Cohen,martintamara@example.org,United Kingdom,2025-01-29 17:25:40,Paid Ads
CUST_00608,Samantha Ruiz,qdavis@example.org,Australia,2025-02-04 00:36:29,Paid Ads
CUST_00609,Lee Ramsey,hmendez@example.com,United Kingdom,2025-02-02 13:11:00,Social Media
CUST_00610,Linda Bautista,daniellegonzales@example.org,Australia,2025-11-06 07:26:03,Referral
CUST_00611,Tara Holmes,arthurgreene@example.net,United Kingdom,2026-01-03 16:48:40,Organic Search
CUST_00612,Lisa Craig,john02@example.org,United Kingdom,2025-05-29 10:25:34,Social Media
CUST_00613,Penny Gomez MD,aprilmclaughlin@example.org,Australia,2025-02-07 03:07:54,Social Media
CUST_00614,Krista Barber,michael43@example.net,United States,2025-08-01 05:07:36,Social Media
CUST_00615,Jordan Powell,greenrichard@example.org,Germany,2025-12-06 09:21:50,Email Campaign
CUST_00616,Kathy Morgan,prattsue@example.net,United Kingdom,2025-10-28 07:34:51,Paid Ads
CUST_00617,Laura Benson,xhart@example.org,India,2026-01-21 09:53:54,Email Campaign
CUST_00618,Tonya Ellis,bmosley@example.com,Australia,2025-10-13 07:50:34,Referral
CUST_00619,Austin Schultz,ericahall@example.com,Australia,2025-07-27 04:02:02,Organic Search
CUST_00620,Harry Nichols,john16@example.net,United States,2025-11-26 17:14:50,Email Campaign
CUST_00621,Gloria Spencer,thomasgomez@example.net,France,2025-05-21 03:57:09,Social Media
CUST_00622,Travis Vega,victorgonzalez@example.net,United States,2025-09-07 11:48:54,Organic Search
CUST_00623,Derek Perez,marykelly@example.org,India,2025-09-12 16:52:12,Social Media
CUST_00624,Blake Sosa,waustin@example.net,Germany,2025-08-27 01:29:48,Referral
CUST_00625,Sarah Watson,travis94@example.com,Canada,2025-11-27 23:22:45,Email Campaign
CUST_00626,Phillip Dixon,kwalker@example.org,Germany,2025-10-01 01:18:38,Organic Search
CUST_00627,Robert Mendoza,shawphillip@example.net,France,2025-10-01 20:10:54,Email Campaign
CUST_00628,Joyce Martinez,astewart@example.org,India,2025-08-02 06:04:58,Organic Search
CUST_00629,Jamie Garcia,chloe42@example.net,India,2025-02-28 06:52:07,Email Campaign
CUST_00630,Derrick Mullen,michael76@example.org,France,2025-10-10 04:36:37,Paid Ads
CUST_00631,Paul Diaz,lramirez@example.net,Canada,2025-01-25 04:30:11,Referral
CUST_00632,Kenneth Perez,lelinda@example.net,United States,2025-12-07 08:08:00,Paid Ads
CUST_00633,James Thomas,thomassmith@example.com,Canada,2025-02-22 05:19:14,Social Media
CUST_00634,Dr. Samuel Holmes DDS,jevans@example.net,Germany,2025-10-09 06:58:34,Referral
CUST_00635,Brett Martin,lisawoods@example.net,France,2025-01-26 03:42:22,Paid Ads
CUST_00636,Patrick Green,ann45@example.org,United Kingdom,2025-12-16 11:09:52,Social Media
CUST_00637,Gregory Frazier,barbarasantos@example.net,Australia,2025-12-11 19:37:41,Organic Search
CUST_00638,Richard Kelly,champton@example.org,France,2025-04-17 22:49:22,Social Media
CUST_00639,Dustin Welch,mirandadavidson@example.com,United Kingdom,2025-11-06 03:53:32,Social Media
CUST_00640,Logan Sullivan,millermatthew@example.com,United States,2025-07-13 21:05:54,Organic Search
CUST_00641,Eddie Adams,cnelson@example.com,Germany,2025-05-25 12:11:13,Referral
CUST_00642,Kelly Cole,ivanjohnson@example.net,France,2025-10-28 13:58:03,Organic Search
CUST_00643,David Manning,clarkrandy@example.org,Australia,2025-07-23 07:52:15,Social Media
CUST_00644,Shawn Kelley,wisealexandria@example.org,Canada,2025-12-13 15:08:01,Referral
CUST_00645,Luke Miller,pparker@example.net,India,2025-08-10 19:32:19,Email Campaign
CUST_00646,Mark Anderson,anthonyalvarado@example.com,United States,2025-06-05 11:35:41,Paid Ads
CUST_00647,Julie Pitts,amy28@example.org,Germany,2025-02-27 12:25:48,Paid Ads
CUST_00648,Joyce Curry,omills@example.net,United States,2025-12-12 17:28:26,Social Media
CUST_00649,Gregory Fernandez,ramosmichael@example.com,India,2025-09-27 20:28:36,Organic Search
CUST_00650,Adam Mills,mauriceharrison@example.org,United Kingdom,2025-08-14 12:44:42,Paid Ads
CUST_00651,Katherine Campos,albert64@example.net,Australia,2025-05-16 05:17:29,Social Media
CUST_00652,Adam Brooks,bkhan@example.com,United States,2025-06-24 04:10:00,Paid Ads
CUST_00653,Miguel Brewer,fwalker@example.com,Canada,2025-04-18 20:51:09,Email Campaign
CUST_00654,Kellie Marsh,justin84@example.com,United Kingdom,2025-01-21 09:58:11,Referral
CUST_00655,Barry Taylor,walshchristine@example.com,Germany,2025-10-14 13:00:09,Referral
CUST_00656,Katherine Flores,brandonnichols@example.org,France,2025-04-11 19:06:39,Organic Search
CUST_00657,Diane Martinez,oacosta@example.org,United Kingdom,2025-02-21 01:38:00,Email Campaign
CUST_00658,Johnny Peterson,kristi75@example.com,France,2026-01-07 18:57:51,Email Campaign
CUST_00659,Amanda Miller,brianrowe@example.org,Australia,2025-11-15 00:23:38,Referral
CUST_00660,Catherine Huang,lisa01@example.net,Canada,2025-02-27 06:48:46,Social Media
CUST_00661,Ray Ramos,gonzalezjill@example.org,Germany,2025-02-27 14:32:10,Email Campaign
CUST_00662,Vickie Kennedy,sharon20@example.net,Canada,2025-09-25 14:13:15,Referral
CUST_00663,Kelly King,james03@example.org,Australia,2025-05-22 08:02:19,Paid Ads
CUST_00664,Jeffrey Smith,brenda63@example.org,France,2025-12-03 00:35:21,Organic Search
CUST_00665,Lauren Vazquez,nathandavis@example.org,France,2025-04-07 10:31:51,Paid Ads
CUST_00666,Mr. George Booker DDS,browndeanna@example.net,Canada,2025-08-25 05:17:32,Paid Ads
CUST_00667,Ashley Freeman,tina57@example.net,India,2025-09-08 14:49:56,Paid Ads
CUST_00668,Michael Howard,johnwilliams@example.net,France,2025-09-26 18:20:15,Social Media
CUST_00669,Edward Terry,ashleystephens@example.com,United Kingdom,2025-03-03 06:03:18,Paid Ads
CUST_00670,Denise Guerra,caseymoore@example.com,Canada,2025-08-02 04:08:17,Social Media
CUST_00671,Kimberly Gibson,bgross@example.net,France,2025-03-14 13:37:54,Paid Ads
CUST_00672,Patty Allen,barrettamber@example.com,Canada,2025-04-30 18:23:22,Referral
CUST_00673,Michael Cannon,chloemorris@example.net,Australia,2025-09-20 05:41:06,Referral
CUST_00674,Brent Hopkins,conleydavid@example.org,Australia,2025-02-01 23:55:02,Organic Search
CUST_00675,John Garcia,hbarrett@example.net,United States,2025-03-05 02:06:13,Referral
CUST_00676,Dawn Diaz,smithsamantha@example.net,India,2025-07-25 13:32:37,Paid Ads
CUST_00677,Steve Miller PhD,wardjulia@example.com,France,2025-11-20 13:44:25,Organic Search
CUST_00678,Rebecca Brown,allison14@example.org,India,2026-01-22 20:06:08,Referral
CUST_00679,Toni Davis,amandalopez@example.net,India,2025-08-13 23:52:15,Social Media
CUST_00680,Laura Meza,xreese@example.net,Canada,2026-01-11 02:44:38,Email Campaign
CUST_00681,Megan Park,kandrade@example.org,Germany,2025-08-20 00:34:09,Organic Search
CUST_00682,Kathy Sandoval,umahoney@example.net,Canada,2025-02-16 12:51:35,Email Campaign
CUST_00683,Erika Watson PhD,umckenzie@example.net,Germany,2025-11-19 19:45:03,Email Campaign
CUST_00684,Joshua Brooks,michael77@example.com,United Kingdom,2025-06-08 11:15:52,Referral
CUST_00685,Andrew Mitchell,holmesvictoria@example.com,United Kingdom,2025-04-22 14:10:42,Social Media
CUST_00686,William Lewis,andrew48@example.net,Germany,2025-09-26 06:10:25,Paid Ads
CUST_00687,Tammy Moore,stevenseric@example.com,France,2025-10-15 19:22:11,Referral
CUST_00688,Kevin Hall,christopher69@example.org,United Kingdom,2025-03-24 11:24:43,Paid Ads
CUST_00689,Misty Mcguire,tracynolan@example.net,United States,2025-12-29 07:40:44,Social Media
CUST_00690,Susan Larson,benjamin96@example.org,Canada,2025-12-16 05:04:37,Paid Ads
CUST_00691,Tammy Cook,hbutler@example.org,United States,2025-03-17 04:42:00,Social Media
CUST_00692,Sarah Mcfarland,hbrown@example.org,Australia,2025-10-26 09:04:18,Referral
CUST_00693,Karl Murphy,ericnunez@example.com,Canada,2025-11-21 18:35:47,Paid Ads
CUST_00694,Nicole Johnston,walkerkeith@example.com,France,2025-09-12 07:50:45,Social Media
CUST_00695,George Alvarez,kelleyjose@example.com,Australia,2025-05-28 10:45:50,Paid Ads
CUST_00696,Patricia Anderson,timothygonzalez@example.com,France,2026-01-23 00:20:34,Email Campaign
CUST_00697,Christina Gilbert,johnadams@example.com,United Kingdom,2026-01-23 09:33:17,Email Campaign
CUST_00698,Thomas Davis,whenderson@example.org,United States,2025-01-19 00:02:15,Email Campaign
CUST_00699,Kirk Johnson,gary59@example.com,Germany,2026-01-28 14:10:03,Paid Ads
CUST_00700,Jessica Glass,jamesbrooks@example.net,France,2025-06-17 02:34:57,Social Media
CUST_00701,Ashley Brown,mistywilkins@example.org,United States,2025-02-07 19:03:12,Social Media
CUST_00702,Robert Torres,njohnson@example.net,France,2026-01-20 09:29:47,Email Campaign
CUST_00703,Christina Mills,ana92@example.net,France,2025-08-10 22:44:09,Organic Search
CUST_00704,Alicia Aguilar,scottbrian@example.org,Germany,2025-03-25 11:53:27,Paid Ads
CUST_00705,Lisa Brown,jonesdonna@example.net,India,2025-07-25 10:07:55,Social Media
CUST_00706,Mary Lin,carternicole@example.com,United Kingdom,2025-11-10 05:12:02,Organic Search
CUST_00707,James Bray,mckeetodd@example.net,United States,2025-11-08 03:22:57,Referral
CUST_00708,Charlotte Mason,tcastro@example.org,United Kingdom,2025-06-01 04:38:16,Referral
CUST_00709,Thomas Torres,klong@example.org,United States,2025-08-13 03:55:32,Email Campaign
CUST_00710,Harold Garrett,wendyirwin@example.com,Germany,2026-01-27 16:00:15,Referral
CUST_00711,Lori Johns,raymondstacy@example.org,Australia,2025-08-06 06:22:16,Referral
CUST_00712,Steven Sandoval,blairabigail@example.net,Canada,2025-04-03 06:47:52,Organic Search
CUST_00713,Lori Perez,ashleysimmons@example.com,United Kingdom,2025-11-02 22:53:50,Social Media
CUST_00714,Erin Daniels,denisecarpenter@example.net,Australia,2025-10-11 23:23:48,Paid Ads
CUST_00715,Shari Parker,russellstout@example.org,France,2025-06-04 14:42:28,Referral
CUST_00716,Krystal Moore,grantstacy@example.org,France,2025-11-08 18:23:51,Organic Search
CUST_00717,Ryan Thomas,cannonnicole@example.com,United States,2025-02-05 04:30:56,Paid Ads
CUST_00718,Elizabeth Reese,edwin31@example.org,Australia,2025-09-16 16:19:43,Email Campaign
CUST_00719,Phillip Salazar,catherine93@example.net,Canada,2025-12-21 22:53:03,Referral
CUST_00720,Michael Howard,manderson@example.com,United Kingdom,2025-04-19 13:42:23,Referral
CUST_00721,Jacqueline Christian,kwells@example.org,Canada,2025-09-05 09:49:48,Email Campaign
CUST_00722,Jason Novak,stephanie33@example.org,France,2025-08-21 10:07:56,Social Media
CUST_00723,Timothy Duke,dwatts@example.org,India,2026-01-16 11:24:12,Referral
CUST_00724,Ricardo Franklin,zcortez@example.net,Germany,2025-08-21 20:30:04,Organic Search
CUST_00725,Laura Herrera,meyershannon@example.org,United Kingdom,2025-10-14 02:41:14,Organic Search
CUST_00726,Danielle Medina,grantzachary@example.net,France,2025-11-20 12:52:24,Social Media
CUST_00727,Cheryl Gonzales,kim47@example.org,France,2025-01-21 16:44:20,Email Campaign
CUST_00728,Louis Brown,stevenlucas@example.org,India,2025-07-26 05:50:45,Referral
CUST_00729,Ashley Osborne,phillipmorris@example.org,India,2025-06-26 17:42:47,Organic Search
CUST_00730,Kevin Marquez,nicoledavis@example.com,Canada,2026-01-09 04:12:52,Referral
CUST_00731,Susan Hogan,davisjasmin@example.net,Canada,2025-10-23 07:15:41,Paid Ads
CUST_00732,Joseph Cruz,nicholasjames@example.org,France,2025-01-25 12:31:01,Organic Search
CUST_00733,Krystal Keller,fernandothomas@example.net,United States,2025-05-29 04:28:39,Email Campaign
CUST_00734,Eric Cross,lroberts@example.org,Germany,2025-09-01 15:39:06,Paid Ads
CUST_00735,Toni Smith,alexander77@example.net,India,2025-11-17 18:08:03,Paid Ads
CUST_00736,Lisa Snyder,briannaalvarez@example.com,France,2025-11-15 17:59:21,Referral
CUST_00737,Kyle Smith,christine83@example.org,Australia,2026-01-02 07:21:46,Organic Search
CUST_00738,Anthony Bailey,melissaestrada@example.net,France,2025-04-18 06:02:38,Paid Ads
CUST_00739,Thomas Williams,kchaney@example.net,India,2025-09-10 11:21:44,Email Campaign
CUST_00740,Matthew Graves,tammycurry@example.com,United Kingdom,2025-10-20 16:31:22,Paid Ads
CUST_00741,Anna Evans,priscilla16@example.net,France,2025-12-24 00:44:57,Social Media
CUST_00742,John Martinez,mark68@example.org,India,2025-10-03 04:23:17,Social Media
CUST_00743,Lisa Rodriguez,webbhaley@example.net,Canada,2026-01-12 01:46:16,Paid Ads
CUST_00744,Lee Stewart,sara99@example.com,France,2025-08-05 17:03:22,Social Media
CUST_00745,Lynn Vasquez,nicolehall@example.com,United Kingdom,2025-06-24 15:49:31,Social Media
CUST_00746,April Johnson,mclaughlinjared@example.net,India,2025-06-10 23:56:17,Email Campaign
CUST_00747,Mrs. Felicia Castro DDS,davidsonhannah@example.com,Germany,2025-09-04 06:04:04,Social Media
CUST_00748,Elizabeth Hunter,katie15@example.com,United Kingdom,2025-08-01 09:37:04,Organic Search
CUST_00749,Keith Choi,jamesbass@example.net,Germany,2025-10-22 22:00:45,Social Media
CUST_00750,John Johnson,timothyburton@example.net,United Kingdom,2025-04-24 18:30:46,Organic Search
CUST_00751,Julia Olsen,conleykevin@example.net,India,2025-08-12 09:49:05,Organic Search
CUST_00752,Kristen Smith,lauren51@example.org,Germany,2025-09-27 00:41:01,Social Media
CUST_00753,Andre Terrell,ashleyprice@example.net,Canada,2026-01-08 02:41:05,Paid Ads
CUST_00754,Richard Parker,jennifer46@example.org,France,2025-07-30 14:16:48,Social Media
CUST_00755,David Hayes DVM,aliciathompson@example.com,United States,2025-04-17 14:57:12,Referral
CUST_00756,Paula Gentry,zhunter@example.com,Canada,2025-07-05 20:32:27,Organic Search
CUST_00757,Brittany Peterson,hoconnor@example.com,India,2025-06-25 06:49:27,Paid Ads
CUST_00758,Briana Wiggins,jamiejohnson@example.com,United States,2025-02-10 18:30:18,Email Campaign
CUST_00759,Kelly Smith,mcdanielbrooke@example.org,India,2025-09-14 13:07:09,Email Campaign
CUST_00760,Stephen Garcia,andrew43@example.com,India,2025-03-20 02:17:34,Paid Ads
CUST_00761,Dustin Patel,rlambert@example.org,France,2025-01-05 00:35:20,Paid Ads
CUST_00762,Brian Mullen,clarkmichael@example.com,India,2025-11-13 01:18:16,Email Campaign
CUST_00763,Tony Brock,georgecollins@example.com,India,2026-01-06 20:17:07,Paid Ads
CUST_00764,Amber Johnson,rodriguezbrian@example.com,United Kingdom,2025-08-12 02:38:08,Social Media
CUST_00765,Michael Vance,tjensen@example.com,Australia,2025-02-15 22:52:13,Organic Search
CUST_00766,Michelle Lambert,beltrankatelyn@example.com,France,2025-06-30 08:53:53,Organic Search
CUST_00767,Anna Lang,tdavis@example.net,Germany,2025-05-16 23:26:38,Paid Ads
CUST_00768,Pamela Ruiz,douglashuang@example.com,Australia,2025-01-29 05:25:25,Email Campaign
CUST_00769,Jenna Lyons,kristina57@example.com,Canada,2026-01-20 18:37:30,Social Media
CUST_00770,John Bell,ssingleton@example.com,United States,2025-01-30 02:25:12,Social Media
CUST_00771,Bethany Garcia,nguyendebra@example.com,United Kingdom,2025-03-25 08:13:47,Social Media
CUST_00772,Jennifer Gutierrez,amydickson@example.com,India,2025-12-19 21:40:50,Referral
CUST_00773,Daniel Benson,bmueller@example.net,Canada,2026-01-19 15:11:41,Referral
CUST_00774,Kimberly Young,stevensonjennifer@example.com,United Kingdom,2025-12-30 12:32:22,Paid Ads
CUST_00775,Kyle Nguyen,shortgregory@example.com,United Kingdom,2025-03-29 11:53:16,Paid Ads
CUST_00776,Brian Cervantes,pmurphy@example.net,India,2025-12-23 10:47:08,Social Media
CUST_00777,Daniel Taylor,shermandonna@example.com,United States,2025-05-25 15:00:08,Social Media
CUST_00778,Jean Lane,jamierich@example.com,France,2025-08-18 03:39:02,Paid Ads
CUST_00779,Susan Torres,wrobbins@example.org,France,2025-05-17 07:27:44,Email Campaign
CUST_00780,Lisa Dixon,melissabrown@example.net,France,2025-11-29 04:57:59,Social Media
CUST_00781,April Castro,daniel40@example.org,Germany,2025-03-09 08:54:33,Organic Search
CUST_00782,Kevin Garrett,bsullivan@example.net,Canada,2025-05-24 12:34:16,Email Campaign
CUST_00783,Christopher Taylor,xbridges@example.com,Canada,2025-09-09 08:22:20,Organic Search
CUST_00784,Zachary Santiago,alexanderwong@example.org,Germany,2025-07-22 13:23:23,Paid Ads
CUST_00785,Katelyn Kim,christophermay@example.com,Australia,2025-12-13 23:45:13,Social Media
CUST_00786,Stephanie Dominguez,dhanson@example.net,United Kingdom,2025-09-14 00:39:39,Referral
CUST_00787,Robert Cruz,jacobjacobs@example.net,United Kingdom,2025-01-09 21:10:39,Social Media
CUST_00788,Dr. Michael Adams DVM,arthur09@example.com,United States,2025-07-03 12:59:57,Organic Search
CUST_00789,Ashley Olson,thomasjessica@example.com,United Kingdom,2025-12-28 11:35:29,Paid Ads
CUST_00790,Blake Wu,sanchezcrystal@example.net,India,2025-11-11 21:30:48,Referral
CUST_00791,Angela Schultz,chloe58@example.org,India,2025-08-30 13:02:56,Organic Search
CUST_00792,Jose Harrison,robert44@example.org,United Kingdom,2025-08-18 03:53:58,Referral
CUST_00793,Thomas Curry,bryan79@example.org,Canada,2025-06-21 12:55:41,Paid Ads
CUST_00794,Mary Carter,mitchellchristopher@example.net,Canada,2026-01-07 09:57:24,Email Campaign
CUST_00795,Richard King,joshua40@example.net,Germany,2025-10-18 04:52:18,Referral
CUST_00796,Christopher Vargas,donnawood@example.org,Australia,2026-01-01 16:52:17,Referral
CUST_00797,Michael Washington,cooperchristopher@example.org,Australia,2025-06-19 15:29:15,Paid Ads
CUST_00798,Samantha Monroe,ptownsend@example.net,France,2025-03-05 14:10:23,Email Campaign
CUST_00799,Mark Clark,brian41@example.org,United States,2025-10-09 00:09:31,Referral
CUST_00800,James Turner,noahthornton@example.com,United States,2025-03-29 03:43:24,Referral
CUST_00801,Joseph Graham,sara76@example.net,Canada,2026-01-28 14:57:42,Referral
CUST_00802,Joseph Blanchard,hardindana@example.com,Canada,2025-04-27 09:27:03,Social Media
CUST_00803,Marissa Nelson,joseph14@example.net,United States,2025-12-10 04:30:17,Paid Ads
CUST_00804,Julia Leonard,jessicachapman@example.org,United States,2026-01-15 16:24:49,Referral
CUST_00805,Megan Kaiser,amy01@example.org,Australia,2025-12-13 00:23:57,Organic Search
CUST_00806,Joseph Jennings,jeffrey44@example.org,Canada,2025-12-19 04:35:26,Referral
CUST_00807,Manuel Brown,stephanielittle@example.net,Germany,2025-11-19 16:04:31,Referral
CUST_00808,Angelica Jacobs,pdouglas@example.net,France,2025-02-14 20:17:29,Email Campaign
CUST_00809,Cathy Rodriguez,jonowens@example.org,India,2025-08-28 08:41:49,Organic Search
CUST_00810,Tammy Hill,qschwartz@example.com,United Kingdom,2025-11-04 13:01:08,Organic Search
CUST_00811,Richard Ramirez,reyesmarvin@example.org,France,2025-06-19 05:58:29,Organic Search
CUST_00812,Robert Thompson,vasquezsarah@example.net,Germany,2025-02-05 04:15:47,Social Media
CUST_00813,Matthew Rodriguez,probinson@example.org,France,2025-02-19 12:34:15,Organic Search
CUST_00814,Michelle Garcia,jonesjessica@example.com,Germany,2025-02-23 14:36:36,Organic Search
CUST_00815,Jonathan Delgado,fitzpatrickelizabeth@example.com,Germany,2025-08-11 23:45:31,Paid Ads
CUST_00816,Gary Myers,robertsonshelby@example.com,Australia,2025-04-16 04:34:37,Email Campaign
CUST_00817,Jared Luna,fernandezaaron@example.net,Germany,2025-10-18 20:27:26,Email Campaign
CUST_00818,Karen Bradley,mathew46@example.org,Germany,2025-10-21 05:02:31,Organic Search
CUST_00819,Tina Davis,christopher74@example.net,India,2025-04-14 07:06:34,Social Media
CUST_00820,Julian Ponce,kentprice@example.org,Canada,2025-04-03 03:28:57,Referral
CUST_00821,Heather Miller,imoss@example.org,France,2025-11-02 07:08:38,Paid Ads
CUST_00822,Nathan Watkins,yprice@example.net,Australia,2025-06-22 23:14:47,Organic Search
CUST_00823,Kathryn Hanna,blevy@example.org,United Kingdom,2025-01-18 15:49:01,Email Campaign
CUST_00824,George Le,zwilson@example.net,France,2025-11-26 10:19:10,Email Campaign
CUST_00825,Judy Gregory,joycehall@example.org,Canada,2025-06-28 09:14:54,Email Campaign
CUST_00826,Charles Valdez,nmeadows@example.org,Canada,2025-09-26 20:53:06,Social Media
CUST_00827,Matthew Smith,conwaylori@example.org,India,2025-05-27 09:31:48,Organic Search
CUST_00828,Christopher Garza,wilsonbrooke@example.net,Australia,2025-01-26 00:34:27,Email Campaign
CUST_00829,Robert Simmons,rnguyen@example.net,Canada,2025-01-13 03:39:31,Paid Ads
CUST_00830,Erica Oconnell,kathrynwatkins@example.com,United States,2025-02-22 06:23:36,Referral
CUST_00831,Donald Todd,heathertran@example.com,Germany,2025-01-27 01:54:25,Referral
CUST_00832,Kevin Anderson,bstrickland@example.com,Canada,2025-02-07 19:23:32,Organic Search
CUST_00833,Adam Howe,robert72@example.org,Germany,2025-11-09 10:46:10,Paid Ads
CUST_00834,Devin Cole,sharonbishop@example.org,Australia,2025-06-18 18:11:29,Organic Search
CUST_00835,Michelle Salazar,burtonkimberly@example.com,France,2025-04-19 20:18:59,Social Media
CUST_00836,Justin Lee,montgomerymichelle@example.net,Australia,2025-07-01 21:05:13,Referral
CUST_00837,Julie Sims,joshualee@example.org,France,2025-09-05 16:47:44,Referral
CUST_00838,Tracy Wells,ernestlivingston@example.org,Canada,2025-09-07 01:37:51,Social Media
CUST_00839,Dominique Hamilton,christina70@example.org,India,2025-04-22 06:34:04,Referral
CUST_00840,Tammy Thompson,washingtondarren@example.org,Germany,2025-06-21 16:32:07,Social Media
CUST_00841,Leslie Nguyen,julievillanueva@example.org,United States,2025-08-02 17:14:27,Referral
CUST_00842,Erika Garcia,ykane@example.org,India,2025-05-17 00:43:09,Email Campaign
CUST_00843,Kevin Brown,nthomas@example.com,United States,2026-01-20 23:02:28,Social Media
CUST_00844,James Ellis,crystalcantrell@example.org,Australia,2025-10-24 01:14:14,Referral
CUST_00845,Andrew Carroll,derek77@example.com,India,2025-09-05 13:38:27,Email Campaign
CUST_00846,Greg Tanner,kristinelittle@example.net,Canada,2025-11-14 02:30:09,Social Media
CUST_00847,Laura Tran,christophervincent@example.com,Canada,2025-10-20 09:43:35,Referral
CUST_00848,Cindy Wells,uramirez@example.com,Canada,2026-01-03 19:01:50,Paid Ads
CUST_00849,Danielle Murphy,patriciavargas@example.org,Australia,2025-08-22 14:07:59,Paid Ads
CUST_00850,Stephanie Butler,williamsthomas@example.net,United States,2025-12-26 15:24:52,Referral
CUST_00851,Joseph Mendoza,chavezjohn@example.net,Germany,2025-11-17 12:51:57,Referral
CUST_00852,Melissa Russell,davidphillips@example.net,Germany,2025-04-15 03:40:12,Paid Ads
CUST_00853,Mrs. Maureen Martin DDS,braysteven@example.org,Canada,2025-07-18 01:27:48,Social Media
CUST_00854,Jennifer Clarke,courtney01@example.com,Germany,2025-03-03 09:58:46,Social Media
CUST_00855,Faith Johnson,smullins@example.net,France,2025-03-13 19:39:13,Paid Ads
CUST_00856,Rebecca French,olivermatthew@example.org,United Kingdom,2025-02-10 00:42:44,Email Campaign
CUST_00857,Susan Cox,rodriguezmichael@example.net,Australia,2025-01-31 17:13:11,Organic Search
CUST_00858,Jacob Wong,castrokim@example.org,Australia,2025-05-27 03:37:04,Referral
CUST_00859,Mrs. Ashley Mendoza,karenhodges@example.com,Germany,2025-06-18 13:28:52,Paid Ads
CUST_00860,Derek Frazier,brian55@example.com,United Kingdom,2025-09-16 14:54:16,Organic Search
CUST_00861,Mr. Bryan Mckinney,shannon51@example.org,Canada,2025-06-14 12:22:58,Organic Search
CUST_00862,Judith Miller,keithfrye@example.org,Canada,2026-01-07 23:43:55,Referral
CUST_00863,Brian Hernandez,nancymeyer@example.net,Germany,2025-06-08 20:24:04,Paid Ads
CUST_00864,Jason Fleming,thomasfisher@example.net,Australia,2025-09-07 19:20:17,Social Media
CUST_00865,Dorothy Brown,marystone@example.com,Germany,2025-10-23 16:02:57,Referral
CUST_00866,Grant Lucas,todd88@example.com,United Kingdom,2025-10-07 01:05:00,Social Media
CUST_00867,Keith Villanueva,george43@example.com,France,2025-10-07 08:15:41,Email Campaign
CUST_00868,Dwayne Bruce,michaelbryant@example.org,United States,2025-12-28 22:56:43,Email Campaign
CUST_00869,Caitlyn Nichols,teresafranco@example.net,Canada,2025-09-06 17:34:51,Social Media
CUST_00870,Rebecca Martin,williamsleslie@example.org,Germany,2025-09-01 01:17:21,Organic Search
CUST_00871,Jacob Harris,wadetiffany@example.org,India,2025-06-21 20:50:53,Paid Ads
CUST_00872,Joshua Martin,david06@example.com,United Kingdom,2025-01-13 14:21:39,Referral
CUST_00873,Theresa Reilly,adamrodgers@example.net,United Kingdom,2025-11-21 08:13:10,Paid Ads
CUST_00874,Michael Wells,tara92@example.net,United Kingdom,2025-06-02 09:16:47,Paid Ads
CUST_00875,Tammy Morgan,dennisrachel@example.org,France,2025-10-23 00:43:35,Paid Ads
